"reporterCode","flowCode","partnerCode","cmdCode","CIFValue","FOBValue","primaryValue","geoAreaDescription","regional.grouping","cmdCodeDescription.x","flowCode2","cmd2Code","cmd2CodeDescription"
360,"X",764,870422,NA,169318,169318,"Thailand","Asia","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes), n.e.c. in item no 8704.1","Export",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"X",764,870710,NA,196859.565,196859.565,"Thailand","Asia","Vehicles; bodies (including cabs) for the motor vehicles of heading no. 8703","Export",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"X",764,870810,NA,4845628.946,4845628.946,"Thailand","Asia","Vehicles; bumpers and parts thereof, for the vehicles of heading no. 8701 to 8705","Export",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"X",764,870899,NA,65342557.972,65342557.972,"Thailand","Asia","Vehicle parts and accessories; n.e.c. in heading no. 8708","Export",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"X",764,871000,NA,1408,1408,"Thailand","Asia","Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles","Export",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"X",764,871491,NA,811.83,811.83,"Thailand","Asia","Cycles; frames and forks, and parts thereof","Export",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"X",764,871494,NA,9978,9978,"Thailand","Asia","Cycles; parts thereof, brakes, including coaster braking hubs and hub-brakes, and parts thereof","Export",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
360,"X",764,880230,NA,11498356,11498356,"Thailand","Asia","Aeroplanes and other aircraft, except unmanned; of an unladen weight exceeding 2000kg but not exceeding 15,000kg","Export",88,"Aircraft, spacecraft, and parts thereof"
360,"X",764,901120,NA,1791.27,1791.27,"Thailand","Asia","Microscopes, compound optical; for photomicrography, cinephotomicrography or microprojection","Export",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"X",764,901510,NA,87.181,87.181,"Thailand","Asia","Rangefinders","Export",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"X",764,902219,NA,75987,75987,"Thailand","Asia","Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses","Export",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"X",764,902580,NA,8358.624,8358.624,"Thailand","Asia","Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)","Export",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"X",764,902610,NA,23894.303,23894.303,"Thailand","Asia","Instruments and apparatus; for measuring or checking the flow or level of liquids","Export",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"X",764,902690,NA,758.843,758.843,"Thailand","Asia","Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids or gases (excluding those of heading no. 9014, 9015, 9028 or 9032)","Export",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"X",764,902990,NA,1193459.712,1193459.712,"Thailand","Asia","Meters and counters; parts and accessories for revolution and production counters, taximeters, mileometers, pedometers and the like; speed indicators, tachometers (excluding heading no. 9015), stroboscopes","Export",90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
360,"X",764,910229,NA,1347.672,1347.672,"Thailand","Asia","Wrist-watches; whether or not incorporating a stop-watch facility, with other than automatic winding","Export",91,"Clocks and watches and parts thereof"
360,"X",764,920710,NA,1721686.78,1721686.78,"Thailand","Asia","Musical instruments; keyboard, (other than accordions), the sound of which is produced or must be amplified electrically","Export",92,"Musical instruments; parts and accessories of such articles"
360,"X",764,940152,NA,95.33,95.33,"Thailand","Asia","Seats; of bamboo","Export",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
360,"X",764,940161,NA,213016.51,213016.51,"Thailand","Asia","Seats; with wooden frames, upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)","Export",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
360,"X",764,940370,NA,90787.75,90787.75,"Thailand","Asia","Furniture; plastic","Export",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
360,"X",764,940389,NA,2424.241,2424.241,"Thailand","Asia","Furniture; of cane, osier, or similar materials (other than bamboo or rattan)","Export",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
360,"X",764,940541,NA,287421.064,287421.064,"Thailand","Asia","Luminaires and light fittings; electric, photovoltaic, designed for use solely with light-emitting diode (LED) light sources","Export",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
360,"X",764,940550,NA,1240.96,1240.96,"Thailand","Asia","Luminaires and light fittings; non-electric","Export",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
360,"X",764,950490,NA,1900,1900,"Thailand","Asia","Games; articles for funfair, table or parlour games, including pintables, special tables for casino games, automatic bowling alley equipment, n.e.c. in heading 9504","Export",95,"Toys, games and sports requisites; parts and accessories thereof"
360,"X",764,950590,NA,2821.702,2821.702,"Thailand","Asia","Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles","Export",95,"Toys, games and sports requisites; parts and accessories thereof"
360,"X",764,950710,NA,23975.772,23975.772,"Thailand","Asia","Fishing rods","Export",95,"Toys, games and sports requisites; parts and accessories thereof"
360,"X",764,950790,NA,16060.837,16060.837,"Thailand","Asia","Fishing tackle n.e.c., butterfly nets, decoy birds (other than those of heading no. 9208 or 9705) and similar hunting or shooting requisites","Export",95,"Toys, games and sports requisites; parts and accessories thereof"
360,"X",764,960329,NA,301.56,301.56,"Thailand","Asia","Brushes; shaving, hair, nail, eyelash and other toilet brushes for use on the person, including brushes as parts of appliances","Export",96,"Miscellaneous manufactured articles"
360,"X",764,960350,NA,4.041,4.041,"Thailand","Asia","Brushes; constituting parts of machines, appliances or vehicles","Export",96,"Miscellaneous manufactured articles"
360,"X",764,960719,NA,30414.23,30414.23,"Thailand","Asia","Slide fasteners; other than those fitted with chain scoops of base metal","Export",96,"Miscellaneous manufactured articles"
360,"X",764,611190,NA,23075.492,23075.492,"Thailand","Asia","Garments and clothing accessories; babies', of textile materials (other than cotton or synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",764,611212,NA,28087.64,28087.64,"Thailand","Asia","Track suits; of synthetic fibres, knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",764,611510,NA,9,9,"Thailand","Asia","Graduated compression hosiery (for example, stockings for varicose veins), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",764,611529,NA,1821.304,1821.304,"Thailand","Asia","Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",764,611595,NA,163505.54,163505.54,"Thailand","Asia","Hosiery and footwear; without applied soles, of cotton, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)","Export",61,"Apparel and clothing accessories; knitted or crocheted"
360,"X",764,620120,NA,117.28,117.28,"Thailand","Asia","Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,620190,NA,25279.341,25279.341,"Thailand","Asia","Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,620230,NA,24684.32,24684.32,"Thailand","Asia","Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,620349,NA,1414118.053,1414118.053,"Thailand","Asia","Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,620412,NA,21862.077,21862.077,"Thailand","Asia","Suits; women's or girls', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,620452,NA,71825.109,71825.109,"Thailand","Asia","Skirts and divided skirts; women's or girls', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,620469,NA,287727.676,287727.676,"Thailand","Asia","Trousers, bib and brace overalls, breeches and shorts; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,620721,NA,1202.4,1202.4,"Thailand","Asia","Nightshirts and pyjamas; men's or boys', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,620791,NA,165.42,165.42,"Thailand","Asia","Singlets and other vests, bathrobes, dressing gowns and similar articles; men's or boys', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,621050,NA,323300.871,323300.871,"Thailand","Asia","Garments; women's or girls', n.e.c. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,621112,NA,35234.324,35234.324,"Thailand","Asia","Swimwear; women's or girls', (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,621410,NA,27264.25,27264.25,"Thailand","Asia","Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",764,630222,NA,392.588,392.588,"Thailand","Asia","Bed linen; of man-made fibres, printed, not knitted or crocheted","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",764,630232,NA,1083.566,1083.566,"Thailand","Asia","Bed linen; of man-made fibres (not printed, knitted or crocheted)","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",764,630491,NA,1570.115,1570.115,"Thailand","Asia","Furnishing articles; excluding those of heading no. 9404, n.e.c. in heading 6304, knitted or crocheted","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",764,630640,NA,398.725,398.725,"Thailand","Asia","Camping goods; pneumatic mattresses","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",764,630710,NA,67.06,67.06,"Thailand","Asia","Cloths; floor cloths, dish-cloths, dusters and similar cleaning cloths","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",764,640220,NA,34624.8,34624.8,"Thailand","Asia","Footwear; with outer soles and uppers of rubber or plastics, upper straps or thongs assembled to the sole by plugs","Export",64,"Footwear; gaiters and the like; parts of such articles"
360,"X",764,640320,NA,1292.214,1292.214,"Thailand","Asia","Footwear; with outer soles of leather, uppers consisting of leather straps across instep and around the big toe","Export",64,"Footwear; gaiters and the like; parts of such articles"
360,"X",764,640690,NA,480749.793,480749.793,"Thailand","Asia","Footwear; parts, n.e.c. in heading 6406","Export",64,"Footwear; gaiters and the like; parts of such articles"
360,"X",764,680221,NA,3440.48,3440.48,"Thailand","Asia","Marble, travertine and alabaster; simply cut or sawn, with a flat or even surface","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",764,680291,NA,6718.4,6718.4,"Thailand","Asia","Marble, travertine and alabaster; articles thereof, (other than simply cut or sawn, with a flat or even surface)","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",764,690911,NA,7904154.37,7904154.37,"Thailand","Asia","Ceramic wares; for laboratory, chemical or other technical uses, of porcelain or china","Export",69,"Ceramic products"
360,"X",764,691490,NA,2981.695,2981.695,"Thailand","Asia","Ceramic articles n.e.c. in chapter 69; other than of porcelain or china","Export",69,"Ceramic products"
360,"X",764,700529,NA,137258.675,137258.675,"Thailand","Asia","Glass; float glass and surface ground or polished glass, in sheets, non-wired, (other than coloured throughout the mass (body tinted), opacified, flashed or merely surface ground)","Export",70,"Glass and glassware"
360,"X",764,700600,NA,391.25,391.25,"Thailand","Asia","Glass of heading no. 7003, 7004 or 7005; bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials","Export",70,"Glass and glassware"
360,"X",764,700719,NA,163.2,163.2,"Thailand","Asia","Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)","Export",70,"Glass and glassware"
360,"X",764,701328,NA,58381.56,58381.56,"Thailand","Asia","Stemware drinking glasses, other than of lead crystal or glass-ceramics","Export",70,"Glass and glassware"
360,"X",764,710391,NA,349.927,349.927,"Thailand","Asia","Stones; rubies, sapphires and emeralds, worked (other than simply sawn or roughly shaped), not strung, mounted or set","Export",71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
360,"X",764,710410,NA,200,200,"Thailand","Asia","Stones; piezo-electric quartz, whether or not worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport","Export",71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
360,"X",764,720421,NA,3085569.39,3085569.39,"Thailand","Asia","Ferrous waste and scrap; of stainless steel","Export",72,"Iron and steel"
360,"X",764,721810,NA,952947.7,952947.7,"Thailand","Asia","Steel, stainless; ingots and other primary forms","Export",72,"Iron and steel"
360,"X",764,722611,NA,1507941,1507941,"Thailand","Asia","Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel, grain-oriented","Export",72,"Iron and steel"
360,"X",764,730451,NA,468.52,468.52,"Thailand","Asia","Steel, alloy (not stainless steel); seamless, cold-drawn or cold-rolled (cold-reduced), tubes, pipes and hollow profiles of circular cross-section","Export",73,"Iron or steel articles"
360,"X",764,730640,NA,770.993,770.993,"Thailand","Asia","Steel, stainless; tubes, pipes and hollow profiles, welded, of circular cross-section, n.e.c. in chapter 73","Export",73,"Iron or steel articles"
360,"X",764,730900,NA,18137.969,18137.969,"Thailand","Asia","Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated","Export",73,"Iron or steel articles"
360,"X",764,731442,NA,42465.26,42465.26,"Thailand","Asia","Iron or steel wire; grill, netting and fencing, coated with plastic","Export",73,"Iron or steel articles"
360,"X",764,731814,NA,44313.928,44313.928,"Thailand","Asia","Iron or steel; threaded self-tapping screws","Export",73,"Iron or steel articles"
360,"X",764,731819,NA,4512.909,4512.909,"Thailand","Asia","Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1","Export",73,"Iron or steel articles"
360,"X",764,732111,NA,191846.2,191846.2,"Thailand","Asia","Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel","Export",73,"Iron or steel articles"
360,"X",764,732190,NA,26557.669,26557.669,"Thailand","Asia","Domestic appliances; non-electric, parts thereof, of iron or steel","Export",73,"Iron or steel articles"
360,"X",764,732599,NA,568459,568459,"Thailand","Asia","Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron","Export",73,"Iron or steel articles"
360,"X",764,740990,NA,2612,2612,"Thailand","Asia","Copper; plates, sheets and strip, of a thickness exceeding 0.15mm, of copper alloys (other than copper-zinc base alloys, copper-tin base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)","Export",74,"Copper and articles thereof"
360,"X",764,741533,NA,19405.729,19405.729,"Thailand","Asia","Copper; screws, bolts and nuts, threaded","Export",74,"Copper and articles thereof"
360,"X",764,760200,NA,2409048.973,2409048.973,"Thailand","Asia","Aluminium; waste and scrap","Export",76,"Aluminium and articles thereof"
360,"X",764,760421,NA,379883.8,379883.8,"Thailand","Asia","Aluminium; alloys, hollow profiles","Export",76,"Aluminium and articles thereof"
360,"X",764,760810,NA,2661.82,2661.82,"Thailand","Asia","Aluminium; tubes and pipes, not alloyed","Export",76,"Aluminium and articles thereof"
360,"X",764,760900,NA,45156.259,45156.259,"Thailand","Asia","Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)","Export",76,"Aluminium and articles thereof"
360,"X",764,761699,NA,702827.091,702827.091,"Thailand","Asia","Aluminium; articles n.e.c. in heading 7616","Export",76,"Aluminium and articles thereof"
360,"X",764,790310,NA,1708359.48,1708359.48,"Thailand","Asia","Zinc dust","Export",79,"Zinc and articles thereof"
360,"X",764,810196,NA,303.264,303.264,"Thailand","Asia","Tungsten (wolfram); wire","Export",81,"Metals; n.e.c., cermets and articles thereof"
360,"X",764,820330,NA,30.28,30.28,"Thailand","Asia","Tools, hand; metal cutting shears and similar tools","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",764,820411,NA,50923.246,50923.246,"Thailand","Asia","Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), non-adjustable","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",764,820600,NA,77582.109,77582.109,"Thailand","Asia","Tools, hand; two or more of heading no. 8202 to 8205, put up in sets for retail sale","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",764,820719,NA,184581.43,184581.43,"Thailand","Asia","Tools, interchangeable; rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",764,820740,NA,22359.457,22359.457,"Thailand","Asia","Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for tapping or threading","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",764,821193,NA,71.4,71.4,"Thailand","Asia","Knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",764,821599,NA,6.587,6.587,"Thailand","Asia","Cutlery; other than plated with precious metal","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",764,830120,NA,5842980.978,5842980.978,"Thailand","Asia","Locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal","Export",83,"Metal; miscellaneous products of base metal"
360,"X",764,830990,NA,405455.841,405455.841,"Thailand","Asia","Stoppers; caps and lids, of base metal","Export",83,"Metal; miscellaneous products of base metal"
360,"X",764,831130,NA,1467.202,1467.202,"Thailand","Asia","Rods and wire; coated rods and cored wire, of base metal, for soldering, brazing or welding by flame","Export",83,"Metal; miscellaneous products of base metal"
360,"X",764,840890,NA,2676458.852,2676458.852,"Thailand","Asia","Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",764,840991,NA,75299038.369,75299038.369,"Thailand","Asia","Engines; parts, suitable for use solely or principally with spark-ignition internal combustion piston engines (for other than aircraft)","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",764,841191,NA,100,100,"Thailand","Asia","Turbines; parts of turbo-jets and turbo-propellers","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",764,841430,NA,9687216.302,9687216.302,"Thailand","Asia","Compressors; of a kind used in refrigerating equipment","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",764,841911,NA,1194.78,1194.78,"Thailand","Asia","Heaters; instantaneous gas water heaters, for domestic or other purposes","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",764,842131,NA,18935877.836,18935877.836,"Thailand","Asia","Machinery; intake air filters for internal combustion engines","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",764,350510,NA,1701464.763,1701464.763,"Thailand","Asia","Dextrins and other modified starches","Export",35,"Albuminoidal substances; modified starches; glues; enzymes"
360,"X",764,350610,NA,1911132.33,1911132.33,"Thailand","Asia","Glues or adhesives; prepared, products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1kg","Export",35,"Albuminoidal substances; modified starches; glues; enzymes"
360,"X",764,380110,NA,3885,3885,"Thailand","Asia","Graphite; artificial","Export",38,"Chemical products n.e.c."
360,"X",764,380630,NA,7190.37,7190.37,"Thailand","Asia","Ester gums","Export",38,"Chemical products n.e.c."
360,"X",764,380859,NA,1644704.22,1644704.22,"Thailand","Asia","Insecticides, rodenticides, fungicides, disinfectants, herbicides and the like; containing goods specified in Subheading Note 1 to this Chapter; not DDT (ISO) (clofenotane (INN)), put up in forms or packings for retail sale or as preparations or articles","Export",38,"Chemical products n.e.c."
360,"X",764,381121,NA,6916.6,6916.6,"Thailand","Asia","Lubricating oil additives; containing petroleum oils or oils obtained from bituminous minerals","Export",38,"Chemical products n.e.c."
360,"X",764,381512,NA,8549.69,8549.69,"Thailand","Asia","Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included","Export",38,"Chemical products n.e.c."
360,"X",764,381700,NA,1804048.61,1804048.61,"Thailand","Asia","Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading no. 2707 or 2902","Export",38,"Chemical products n.e.c."
360,"X",764,382312,NA,2001387.33,2001387.33,"Thailand","Asia","Industrial monocarboxylic fatty acids, acid oils from refining; oleic acid","Export",38,"Chemical products n.e.c."
360,"X",764,382370,NA,18667759.29,18667759.29,"Thailand","Asia","Industrial fatty alcohols","Export",38,"Chemical products n.e.c."
360,"X",764,390230,NA,1079355.095,1079355.095,"Thailand","Asia","Propylene, other olefin polymers; propylene copolymers in primary forms","Export",39,"Plastics and articles thereof"
360,"X",764,390311,NA,7.893,7.893,"Thailand","Asia","Styrene polymers; expansible polystyrene, in primary forms","Export",39,"Plastics and articles thereof"
360,"X",764,390799,NA,2208268.548,2208268.548,"Thailand","Asia","Polyesters; n.e.c. in heading no. 3907, saturated, in primary forms","Export",39,"Plastics and articles thereof"
360,"X",764,390890,NA,39685.2,39685.2,"Thailand","Asia","Polyamides; n.e.c. in heading no. 3908, in primary forms","Export",39,"Plastics and articles thereof"
360,"X",764,390920,NA,34079.332,34079.332,"Thailand","Asia","Amino-resins; melamine resins, in primary forms","Export",39,"Plastics and articles thereof"
360,"X",764,391390,NA,22784.63,22784.63,"Thailand","Asia","Polymers, natural and modified natural; in primary forms (excluding alginic acid, its salts and esters)","Export",39,"Plastics and articles thereof"
360,"X",764,391729,NA,2955.03,2955.03,"Thailand","Asia","Plastics; tubes, pipes and hoses thereof, rigid, of plastics n.e.c. in heading no. 3917","Export",39,"Plastics and articles thereof"
360,"X",764,391733,NA,10248.675,10248.675,"Thailand","Asia","Plastics; tubes, pipes and hoses thereof, other than those of item no. 3917.31, not reinforced or otherwise combined with other materials, with fittings","Export",39,"Plastics and articles thereof"
360,"X",764,392061,NA,361126.393,361126.393,"Thailand","Asia","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polycarbonates, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","Export",39,"Plastics and articles thereof"
360,"X",764,392069,NA,19.42,19.42,"Thailand","Asia","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polyesters n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","Export",39,"Plastics and articles thereof"
360,"X",764,392210,NA,0.261,0.261,"Thailand","Asia","Plastics; baths, shower-baths, sinks and wash-basins","Export",39,"Plastics and articles thereof"
360,"X",764,392329,NA,874474.195,874474.195,"Thailand","Asia","Plastics; sacks and bags (including cones), for the conveyance or packing of goods, of plastics other than ethylene polymers","Export",39,"Plastics and articles thereof"
360,"X",764,392610,NA,11670.677,11670.677,"Thailand","Asia","Plastics; office or school supplies","Export",39,"Plastics and articles thereof"
360,"X",764,392640,NA,38656.096,38656.096,"Thailand","Asia","Plastics; statuettes and other ornamental articles","Export",39,"Plastics and articles thereof"
360,"X",764,400110,NA,1789.65,1789.65,"Thailand","Asia","Rubber; natural rubber latex, whether or not pre-vulcanised, in primary forms or in plates, sheets or strip","Export",40,"Rubber and articles thereof"
360,"X",764,400280,NA,578.25,578.25,"Thailand","Asia","Rubber; mixtures of natural and synthetic rubbers of heading no. 4001 and 4002, in primary forms or in plates, sheets or strip","Export",40,"Rubber and articles thereof"
360,"X",764,400821,NA,22982.384,22982.384,"Thailand","Asia","Rubber; vulcanised (other than hard rubber), in plates, sheets and strip, of non-cellular rubber","Export",40,"Rubber and articles thereof"
360,"X",764,400911,NA,470407.47,470407.47,"Thailand","Asia","Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, without fittings","Export",40,"Rubber and articles thereof"
360,"X",764,400922,NA,315760.557,315760.557,"Thailand","Asia","Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with metal, with fittings","Export",40,"Rubber and articles thereof"
360,"X",764,401110,NA,18109296.771,18109296.771,"Thailand","Asia","Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)","Export",40,"Rubber and articles thereof"
360,"X",764,401140,NA,11383237.24,11383237.24,"Thailand","Asia","Rubber; new pneumatic tyres, of a kind used on motorcycles","Export",40,"Rubber and articles thereof"
360,"X",764,401512,NA,26496,26496,"Thailand","Asia","Rubber; vulcanised (other than hard rubber), gloves, of a kind used for medical, surgical, dental or veterinary purposes","Export",40,"Rubber and articles thereof"
360,"X",764,410712,NA,1183132.52,1183132.52,"Thailand","Asia","Leather; further prepared after tanning or crusting, including parchment-dressed leather, of bovine (including buffalo) or equine animals, without hair on, other than leather of heading 41.14, whole hides and skins, grain splits","Export",41,"Raw hides and skins (other than furskins) and leather"
360,"X",764,420330,NA,3197.077,3197.077,"Thailand","Asia","Clothing accessories; belts and bandoliers, of leather or of composition leather","Export",42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
360,"X",764,420500,NA,10695.23,10695.23,"Thailand","Asia","Leather articles; n.e.c. in chapter 42, of leather or composition leather","Export",42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
