"reporterCode","flowCode","partnerCode","cmdCode","CIFValue","FOBValue","primaryValue","geoAreaDescription","regional.grouping","cmdCodeDescription.x","flowCode2","cmd2Code","cmd2CodeDescription"
360,"X",490,620120,NA,9953.65,9953.65,"Asia, not elsewhere specified","Asia","Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,620190,NA,111640.18,111640.18,"Asia, not elsewhere specified","Asia","Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,620230,NA,51557.032,51557.032,"Asia, not elsewhere specified","Asia","Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,620349,NA,589320.496,589320.496,"Asia, not elsewhere specified","Asia","Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,620412,NA,20753.6,20753.6,"Asia, not elsewhere specified","Asia","Suits; women's or girls', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,620452,NA,120353.31,120353.31,"Asia, not elsewhere specified","Asia","Skirts and divided skirts; women's or girls', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,620469,NA,3024349.208,3024349.208,"Asia, not elsewhere specified","Asia","Trousers, bib and brace overalls, breeches and shorts; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,620721,NA,82.83,82.83,"Asia, not elsewhere specified","Asia","Nightshirts and pyjamas; men's or boys', of cotton (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,620811,NA,53.37,53.37,"Asia, not elsewhere specified","Asia","Slips and petticoats; women's or girls', of man-made fibres (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,621050,NA,1682313.78,1682313.78,"Asia, not elsewhere specified","Asia","Garments; women's or girls', n.e.c. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,621112,NA,1146.441,1146.441,"Asia, not elsewhere specified","Asia","Swimwear; women's or girls', (not knitted or crocheted)","Export",62,"Apparel and clothing accessories; not knitted or crocheted"
360,"X",490,630710,NA,27812,27812,"Asia, not elsewhere specified","Asia","Cloths; floor cloths, dish-cloths, dusters and similar cleaning cloths","Export",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
360,"X",490,640220,NA,48417.16,48417.16,"Asia, not elsewhere specified","Asia","Footwear; with outer soles and uppers of rubber or plastics, upper straps or thongs assembled to the sole by plugs","Export",64,"Footwear; gaiters and the like; parts of such articles"
360,"X",490,640690,NA,8676.735,8676.735,"Asia, not elsewhere specified","Asia","Footwear; parts, n.e.c. in heading 6406","Export",64,"Footwear; gaiters and the like; parts of such articles"
360,"X",490,660200,NA,300,300,"Asia, not elsewhere specified","Asia","Walking-sticks, seat-sticks, whips, riding-crops and the like","Export",66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"
360,"X",490,680221,NA,5514,5514,"Asia, not elsewhere specified","Asia","Marble, travertine and alabaster; simply cut or sawn, with a flat or even surface","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",490,680291,NA,2589.1,2589.1,"Asia, not elsewhere specified","Asia","Marble, travertine and alabaster; articles thereof, (other than simply cut or sawn, with a flat or even surface)","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",490,680610,NA,982805.77,982805.77,"Asia, not elsewhere specified","Asia","Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",490,681182,NA,727999.57,727999.57,"Asia, not elsewhere specified","Asia","Cellulose fibre-cement; articles or the like, sheets, panels, tiles and similar articles (other than corrugated sheets), not containing asbestos","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",490,690290,NA,100808.48,100808.48,"Asia, not elsewhere specified","Asia","Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; n.e.c. in item no. 6902.1 or 6902.2","Export",69,"Ceramic products"
360,"X",490,691490,NA,6303.222,6303.222,"Asia, not elsewhere specified","Asia","Ceramic articles n.e.c. in chapter 69; other than of porcelain or china","Export",69,"Ceramic products"
360,"X",490,700529,NA,94096.81,94096.81,"Asia, not elsewhere specified","Asia","Glass; float glass and surface ground or polished glass, in sheets, non-wired, (other than coloured throughout the mass (body tinted), opacified, flashed or merely surface ground)","Export",70,"Glass and glassware"
360,"X",490,700600,NA,1677.365,1677.365,"Asia, not elsewhere specified","Asia","Glass of heading no. 7003, 7004 or 7005; bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials","Export",70,"Glass and glassware"
360,"X",490,701328,NA,52,52,"Asia, not elsewhere specified","Asia","Stemware drinking glasses, other than of lead crystal or glass-ceramics","Export",70,"Glass and glassware"
360,"X",490,720421,NA,1724499.32,1724499.32,"Asia, not elsewhere specified","Asia","Ferrous waste and scrap; of stainless steel","Export",72,"Iron and steel"
360,"X",490,30325,NA,459.8,459.8,"Asia, not elsewhere specified","Asia","Fish; frozen, carp (as specified by the WCO), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30354,NA,496286.78,496286.78,"Asia, not elsewhere specified","Asia","Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30357,NA,0.33,0.33,"Asia, not elsewhere specified","Asia","Fish; frozen, swordfish (Xiphias gladius), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30493,NA,1207337.587,1207337.587,"Asia, not elsewhere specified","Asia","Fish meat, excluding fillets, whether or not minced; frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30496,NA,464642.3,464642.3,"Asia, not elsewhere specified","Asia","Fish meat, excluding fillets, whether or not minced; frozen, dogfish and other sharks","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30559,NA,259362.77,259362.77,"Asia, not elsewhere specified","Asia","Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30563,NA,7000,7000,"Asia, not elsewhere specified","Asia","Fish; salted or in brine, not dried or smoked, other than edible fish offal, anchovies (Engrails spp.)","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30571,NA,29511.706,29511.706,"Asia, not elsewhere specified","Asia","Fish; edible offal, shark fins","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30639,NA,64078.45,64078.45,"Asia, not elsewhere specified","Asia","Crustaceans; live, fresh or chilled, n.e.c. in item no. 0306.3, in shell or not","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30760,NA,681233.715,681233.715,"Asia, not elsewhere specified","Asia","Molluscs; snails, other than sea snails, whether in shell or not, live, fresh, chilled, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30821,NA,451.92,451.92,"Asia, not elsewhere specified","Asia","Aquatic invertebrates; sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), live, fresh or chilled","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,30830,NA,662403.75,662403.75,"Asia, not elsewhere specified","Asia","Aquatic invertebrates; jellyfish (Rhopilema spp.), live, fresh, chilled, frozen, dried, salted or in brine, smoked, whether or not cooked before or during smoking","Export",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"X",490,40320,NA,19329.4,19329.4,"Asia, not elsewhere specified","Asia","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa","Export",4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
360,"X",490,40510,NA,12709.09,12709.09,"Asia, not elsewhere specified","Asia","Dairy produce; derived from milk, butter","Export",4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
360,"X",490,60290,NA,56982.85,56982.85,"Asia, not elsewhere specified","Asia","Plants, live; n.e.c. in heading no. 0602","Export",6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"
360,"X",490,70511,NA,671080.8,671080.8,"Asia, not elsewhere specified","Asia","Vegetables; cabbage (head) lettuce (lactuca sativa), fresh or chilled","Export",7,"Vegetables and certain roots and tubers; edible"
360,"X",490,71080,NA,14689.94,14689.94,"Asia, not elsewhere specified","Asia","Vegetables; uncooked or cooked by steaming or boiling in water, n.e.c. in heading no. 0710, frozen","Export",7,"Vegetables and certain roots and tubers; edible"
360,"X",490,80132,NA,906334.5,906334.5,"Asia, not elsewhere specified","Asia","Nuts, edible; cashew nuts, fresh or dried, shelled","Export",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"X",490,80310,NA,43585.32,43585.32,"Asia, not elsewhere specified","Asia","Fruit, edible; plantains, fresh or dried","Export",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"X",490,80410,NA,9504.73,9504.73,"Asia, not elsewhere specified","Asia","Fruit, edible; dates, fresh or dried","Export",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"X",490,90121,NA,81533.4,81533.4,"Asia, not elsewhere specified","Asia","Coffee; roasted, not decaffeinated","Export",9,"Coffee, tea, mate and spices"
360,"X",490,90230,NA,856289.16,856289.16,"Asia, not elsewhere specified","Asia","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export",9,"Coffee, tea, mate and spices"
360,"X",490,90710,NA,321755.64,321755.64,"Asia, not elsewhere specified","Asia","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Export",9,"Coffee, tea, mate and spices"
360,"X",490,90811,NA,173249.42,173249.42,"Asia, not elsewhere specified","Asia","Spices; nutmeg, neither crushed nor ground","Export",9,"Coffee, tea, mate and spices"
360,"X",490,91030,NA,413733.36,413733.36,"Asia, not elsewhere specified","Asia","Spices; turmeric (curcuma)","Export",9,"Coffee, tea, mate and spices"
360,"X",490,110220,NA,1973.05,1973.05,"Asia, not elsewhere specified","Asia","Cereal flour; of maize (corn)","Export",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"X",490,110311,NA,2234.1,2234.1,"Asia, not elsewhere specified","Asia","Cereal groats and meal; of wheat","Export",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"X",490,110812,NA,285844.61,285844.61,"Asia, not elsewhere specified","Asia","Starch; maize (corn) starch","Export",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"X",490,121190,NA,1733410.154,1733410.154,"Asia, not elsewhere specified","Asia","Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered","Export",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"X",490,130220,NA,337674.44,337674.44,"Asia, not elsewhere specified","Asia","Pectic substances; pectinates and pectates","Export",13,"Lac; gums, resins and other vegetable saps and extracts"
360,"X",490,130239,NA,0.08,0.08,"Asia, not elsewhere specified","Asia","Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3","Export",13,"Lac; gums, resins and other vegetable saps and extracts"
360,"X",490,160413,NA,10785,10785,"Asia, not elsewhere specified","Asia","Fish preparations; sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)","Export",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"X",490,160416,NA,458,458,"Asia, not elsewhere specified","Asia","Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced)","Export",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"X",490,160558,NA,332105.5,332105.5,"Asia, not elsewhere specified","Asia","Mollusc preparations; snails, other than sea snails, prepared or preserved","Export",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"X",490,170290,NA,494674.56,494674.56,"Asia, not elsewhere specified","Asia","Sugars; n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose","Export",17,"Sugars and sugar confectionery"
360,"X",490,170390,NA,26625.91,26625.91,"Asia, not elsewhere specified","Asia","Sugars; molasses, from sugar beet, resulting from the extraction or refining of sugar","Export",17,"Sugars and sugar confectionery"
360,"X",490,180620,NA,107803.29,107803.29,"Asia, not elsewhere specified","Asia","Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg","Export",18,"Cocoa and cocoa preparations"
360,"X",490,180690,NA,10993.74,10993.74,"Asia, not elsewhere specified","Asia","Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18","Export",18,"Cocoa and cocoa preparations"
360,"X",490,190490,NA,139329.852,139329.852,"Asia, not elsewhere specified","Asia","Food preparations; cereal or cereal products (excluding maize), in grain form, pre-cooked or otherwise prepared","Export",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"X",490,190540,NA,30,30,"Asia, not elsewhere specified","Asia","Food preparations; rusks, toasted bread and similar toasted products, whether or not containing cocoa","Export",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"X",490,210610,NA,379643.58,379643.58,"Asia, not elsewhere specified","Asia","Protein; concentrates and textured protein substances","Export",21,"Miscellaneous edible preparations"
360,"X",490,230120,NA,90360,90360,"Asia, not elsewhere specified","Asia","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","Export",23,"Food industries, residues and wastes thereof; prepared animal fodder"
360,"X",490,230650,NA,1028.88,1028.88,"Asia, not elsewhere specified","Asia","Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of coconut or copra seed oils","Export",23,"Food industries, residues and wastes thereof; prepared animal fodder"
360,"X",490,230800,NA,128648.4,128648.4,"Asia, not elsewhere specified","Asia","Vegetable materials and vegetable waste, vegetable residues and by-products; whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included","Export",23,"Food industries, residues and wastes thereof; prepared animal fodder"
360,"X",490,240319,NA,437221.37,437221.37,"Asia, not elsewhere specified","Asia","Tobacco; smoking, other than water pipe tobacco, whether or not containing tobacco substitutes in any proportion","Export",24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
360,"X",490,250700,NA,557863,557863,"Asia, not elsewhere specified","Asia","Kaolin and other kaolinic clays; whether or not calcined","Export",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
360,"X",490,251749,NA,485806.32,485806.32,"Asia, not elsewhere specified","Asia","Stones; of heading no. 2515 or 2516 (excluding marble), in granules, chippings and powder, whether or not heat-treated","Export",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
360,"X",490,270112,NA,800610814.43,800610814.43,"Asia, not elsewhere specified","Asia","Coal; bituminous, whether or not pulverised, but not agglomerated","Export",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
360,"X",490,282510,NA,11450,11450,"Asia, not elsewhere specified","Asia","Hydrazine and hydroxylamine and their inorganic salts","Export",28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"
360,"X",490,283526,NA,6640,6640,"Asia, not elsewhere specified","Asia","Phosphates; of calcium n.e.c. in item no. 2835.25, whether or not chemically defined","Export",28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"
360,"X",490,284990,NA,1300,1300,"Asia, not elsewhere specified","Asia","Carbides; whether or not chemically defined, other than of calcium or silicon","Export",28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"
360,"X",490,290124,NA,1e+06,1e+06,"Asia, not elsewhere specified","Asia","Acyclic hydrocarbons; unsaturated, buta-1,3-diene and isoprene","Export",29,"Organic chemicals"
360,"X",490,290315,NA,66126695.16,66126695.16,"Asia, not elsewhere specified","Asia","Saturated chlorinated derivatives of acyclic hydrocarbons; ethylene dichloride (ISO) (1,2-dichloroethane)","Export",29,"Organic chemicals"
360,"X",490,290545,NA,4955859.19,4955859.19,"Asia, not elsewhere specified","Asia","Alcohols; polyhydric, glycerol","Export",29,"Organic chemicals"
360,"X",490,292529,NA,168932.96,168932.96,"Asia, not elsewhere specified","Asia","Imines and their derivatives; salts thereof; other than chlordimeform (ISO)","Export",29,"Organic chemicals"
360,"X",490,293190,NA,46690.8,46690.8,"Asia, not elsewhere specified","Asia","Organo-inorganic compounds; other than tetramethyl lead, tetraethyl lead, tributyltin compounds, and other organo-phosphorous derivatives","Export",29,"Organic chemicals"
360,"X",490,300490,NA,55118261.344,55118261.344,"Asia, not elsewhere specified","Asia","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","Export",30,"Pharmaceutical products"
360,"X",490,310210,NA,8683595.17,8683595.17,"Asia, not elsewhere specified","Asia","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","Export",31,"Fertilizers"
360,"X",490,320415,NA,11036,11036,"Asia, not elsewhere specified","Asia","Dyes; vat dyes (including those usable in that state as pigments) and preparations based thereon","Export",32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
360,"X",490,320810,NA,72779.329,72779.329,"Asia, not elsewhere specified","Asia","Paints and varnishes; based on polyesters, dispersed or dissolved in a non-aqueous medium","Export",32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
360,"X",490,321511,NA,124434.29,124434.29,"Asia, not elsewhere specified","Asia","Ink; for printing, black, whether or not concentrated or solid","Export",32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
360,"X",490,330430,NA,952.542,952.542,"Asia, not elsewhere specified","Asia","Cosmetic and toilet preparations; manicure or pedicure preparations","Export",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
360,"X",490,330530,NA,1159.39,1159.39,"Asia, not elsewhere specified","Asia","Hair preparations; lacquers","Export",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
360,"X",490,340111,NA,3009711.571,3009711.571,"Asia, not elsewhere specified","Asia","Soap and organic surface-active products; in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, for toilet use (including medicated products)","Export",34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
360,"X",490,340130,NA,1510902.224,1510902.224,"Asia, not elsewhere specified","Asia","Organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap","Export",34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
360,"X",490,340239,NA,625269.61,625269.61,"Asia, not elsewhere specified","Asia","Anionic organic surface-active agents (other than soap); other than linear alkylbenzene sulphonic acids and their salts, whether or not put up for retail sale","Export",34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
360,"X",490,350510,NA,111488,111488,"Asia, not elsewhere specified","Asia","Dextrins and other modified starches","Export",35,"Albuminoidal substances; modified starches; glues; enzymes"
360,"X",490,380630,NA,33746.11,33746.11,"Asia, not elsewhere specified","Asia","Ester gums","Export",38,"Chemical products n.e.c."
360,"X",490,380859,NA,30,30,"Asia, not elsewhere specified","Asia","Insecticides, rodenticides, fungicides, disinfectants, herbicides and the like; containing goods specified in Subheading Note 1 to this Chapter; not DDT (ISO) (clofenotane (INN)), put up in forms or packings for retail sale or as preparations or articles","Export",38,"Chemical products n.e.c."
360,"X",490,382312,NA,5615943.74,5615943.74,"Asia, not elsewhere specified","Asia","Industrial monocarboxylic fatty acids, acid oils from refining; oleic acid","Export",38,"Chemical products n.e.c."
360,"X",490,382370,NA,6713434.83,6713434.83,"Asia, not elsewhere specified","Asia","Industrial fatty alcohols","Export",38,"Chemical products n.e.c."
360,"X",490,390230,NA,33192.11,33192.11,"Asia, not elsewhere specified","Asia","Propylene, other olefin polymers; propylene copolymers in primary forms","Export",39,"Plastics and articles thereof"
360,"X",490,390799,NA,25062.72,25062.72,"Asia, not elsewhere specified","Asia","Polyesters; n.e.c. in heading no. 3907, saturated, in primary forms","Export",39,"Plastics and articles thereof"
360,"X",490,390920,NA,138938.97,138938.97,"Asia, not elsewhere specified","Asia","Amino-resins; melamine resins, in primary forms","Export",39,"Plastics and articles thereof"
360,"X",490,391390,NA,134493.91,134493.91,"Asia, not elsewhere specified","Asia","Polymers, natural and modified natural; in primary forms (excluding alginic acid, its salts and esters)","Export",39,"Plastics and articles thereof"
360,"X",490,391729,NA,49.5,49.5,"Asia, not elsewhere specified","Asia","Plastics; tubes, pipes and hoses thereof, rigid, of plastics n.e.c. in heading no. 3917","Export",39,"Plastics and articles thereof"
360,"X",490,392061,NA,23235.659,23235.659,"Asia, not elsewhere specified","Asia","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polycarbonates, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","Export",39,"Plastics and articles thereof"
360,"X",490,392069,NA,353928.622,353928.622,"Asia, not elsewhere specified","Asia","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polyesters n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","Export",39,"Plastics and articles thereof"
360,"X",462,680221,NA,16872.67,16872.67,"Maldives","Asia","Marble, travertine and alabaster; simply cut or sawn, with a flat or even surface","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",462,680291,NA,18439.8,18439.8,"Maldives","Asia","Marble, travertine and alabaster; articles thereof, (other than simply cut or sawn, with a flat or even surface)","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",462,681182,NA,44541.4,44541.4,"Maldives","Asia","Cellulose fibre-cement; articles or the like, sheets, panels, tiles and similar articles (other than corrugated sheets), not containing asbestos","Export",68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
360,"X",462,690290,NA,5828,5828,"Maldives","Asia","Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; n.e.c. in item no. 6902.1 or 6902.2","Export",69,"Ceramic products"
360,"X",462,691490,NA,30821.97,30821.97,"Maldives","Asia","Ceramic articles n.e.c. in chapter 69; other than of porcelain or china","Export",69,"Ceramic products"
360,"X",462,700719,NA,40,40,"Maldives","Asia","Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)","Export",70,"Glass and glassware"
360,"X",462,701328,NA,3660.55,3660.55,"Maldives","Asia","Stemware drinking glasses, other than of lead crystal or glass-ceramics","Export",70,"Glass and glassware"
360,"X",462,732111,NA,11777,11777,"Maldives","Asia","Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel","Export",73,"Iron or steel articles"
360,"X",462,732181,NA,484,484,"Maldives","Asia","Domestic appliances; non-electric, (other than cookers and plate warmers), for gas fuel or for both gas and other fuels, of iron or steel","Export",73,"Iron or steel articles"
360,"X",462,732190,NA,5874.9,5874.9,"Maldives","Asia","Domestic appliances; non-electric, parts thereof, of iron or steel","Export",73,"Iron or steel articles"
360,"X",462,741533,NA,8,8,"Maldives","Asia","Copper; screws, bolts and nuts, threaded","Export",74,"Copper and articles thereof"
360,"X",462,760719,NA,474,474,"Maldives","Asia","Aluminium; foil, (not backed), of a thickness not exceeding 0.2mm, not rolled","Export",76,"Aluminium and articles thereof"
360,"X",462,760900,NA,3493,3493,"Maldives","Asia","Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)","Export",76,"Aluminium and articles thereof"
360,"X",462,761699,NA,35084.4,35084.4,"Maldives","Asia","Aluminium; articles n.e.c. in heading 7616","Export",76,"Aluminium and articles thereof"
360,"X",462,820330,NA,60,60,"Maldives","Asia","Tools, hand; metal cutting shears and similar tools","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",462,820411,NA,1022,1022,"Maldives","Asia","Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), non-adjustable","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",462,821193,NA,1024.334,1024.334,"Maldives","Asia","Knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",462,821599,NA,4118.55,4118.55,"Maldives","Asia","Cutlery; other than plated with precious metal","Export",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
360,"X",462,840890,NA,19895,19895,"Maldives","Asia","Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",462,841430,NA,500,500,"Maldives","Asia","Compressors; of a kind used in refrigerating equipment","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",462,842131,NA,11921.8,11921.8,"Maldives","Asia","Machinery; intake air filters for internal combustion engines","Export",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
360,"X",462,850511,NA,983,983,"Maldives","Asia","Magnets; permanent magnets and articles intended to become permanent magnets after magnetisation, of metal","Export",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
360,"X",462,851672,NA,827.67,827.67,"Maldives","Asia","Electro-thermic appliances; toasters, of a kind used for domestic purposes","Export",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
